HostId,HostName,HostSince,HostResponseRate,HostIsSuperhost,HostNeighborhood,HostListingCount
267653164,Hotel Theodore,2019-06-10,N/A,f,Central Business District,7
42693473,Bryan,2015-08-27,100%,t,Capitol Hill,1
269869520,Kim,2019-06-19,100%,t,Columbia City,0
269905219,Elisa,2019-06-19,100%,f,Magnolia,0
270147913,Cj,2019-06-20,100%,t,Wallingford,0
270297986,Alina,2019-06-21,100%,f,Genesee,1
52577854,Lawrence,2015-12-28,100%,t,Fremont,0
40306585,Dave And Martha,2015-08-02,100%,t,Highland Park,1
5444701,Jeana,2013-03-13,N/A,t,North Admiral,1
270823232,Angela,2019-06-23,N/A,f,Harrison/Denny-Blaine,2
271101203,Alisha,2019-06-24,100%,t,Haller Lake,0
132031201,Nick,2017-05-26,100%,t,Pike Place Market,1
78747231,Ian,2016-06-20,100%,t,Brighton,1
271347939,Karen,2019-06-25,N/A,f,Lower Queen Anne,0
52130456,Markdavin,2015-12-23,N/A,f,South Delridge,1
18884481,George,2014-07-25,100%,t,North Admiral,1
271110898,Binh,2019-06-24,100%,t,Atlantic,1
270104354,The Maxwell Hotel,2019-06-20,100%,t,Lower Queen Anne,7
22990999,Rebecca,2014-10-26,100%,t,Mount Baker,1
271704137,Ante,2019-06-27,33%,t,First Hill,0
4856099,Melissa,2013-01-26,100%,t,Queen Anne,1
35978987,Lena,2015-06-16,N/A,t,Belltown,1
204028931,Alycia,2018-07-21,100%,t,Fremont,0
270113921,Hotel Five,2019-06-20,90%,f,Belltown,5
270114059,University Inn,2019-06-20,100%,f,University District,6
87861511,Jen And Elliot,2016-08-04,100%,t,Columbia City,0
9944329,Pamela,2013-11-11,100%,t,Seaview,1
6862643,Chandler,2013-06-11,N/A,t,Minor,0
3867738,Willie,2012-10-14,100%,t,Brighton,1
44975633,Terry,2015-09-24,100%,t,South Delridge,4
17433795,Lisa,2014-06-30,N/A,f,Wallingford,1
123107758,Bradley,2017-03-28,100%,t,Wallingford,2
270114169,Watertown Hotel,2019-06-20,100%,f,University District,8
272628921,Terrence,2019-07-01,N/A,f,Capitol Hill,1
140778369,Jason,2017-07-16,N/A,f,Belltown,1
241752413,Danielle,2019-02-07,100%,f,Ballard,0
272857885,Cindy,2019-07-01,N/A,t,Queen Anne,1
197138091,Amanda,2018-06-21,100%,f,Queen Anne,1
273352654,Curtis And Thao,2019-07-03,100%,t,Mount Baker,2
3381564,Toby,2012-08-26,N/A,f,Phinney Ridge,1
85013254,Mack,2016-07-20,N/A,f,University District,2
273691250,Timothy,2019-07-05,N/A,f,The Junction,1
37833389,Lurline,2015-07-07,N/A,f,Phinney Ridge,1
84507567,Matthew,2016-07-18,100%,t,Haller Lake,0
203875149,Coyote,2018-07-20,100%,f,Montlake,2
274006405,Kerri,2019-07-06,100%,t,Alki,0
17088076,M,2014-06-21,N/A,t,,0
156127255,Rachel,2017-10-24,100%,t,Columbia City,1
3279732,Stacy,2012-08-16,100%,t,Ballard,0
274293565,Sandy,2019-07-07,N/A,t,South Park,1
184222969,D And J,2018-04-14,N/A,t,First Hill,0
42844905,Gypsy,2015-08-29,100%,t,Fremont,1
37289605,Georg,2015-07-02,100%,f,Queen Anne,1
6645582,John,2013-05-29,N/A,f,,1
271663656,Julie,2019-06-26,100%,t,Green Lake,0
249951377,Anna,2019-03-19,100%,f,Capitol Hill,3
259201739,Vironica,2019-05-01,N/A,f,,2
237413517,Sherly,2019-01-18,90%,f,,3
9022700,Nik & Kim,2013-09-24,N/A,t,Queen Anne,0
157521745,Matt,2017-11-05,92%,t,Riverview,1
116136917,Chinh,2017-02-12,100%,f,Queen Anne,1
275072343,Jon,2019-07-10,100%,t,Maple Leaf,0
275133079,Dan,2019-07-10,100%,t,Capitol Hill,0
275083908,Danae,2019-07-10,100%,t,Wallingford,0
34610997,Michelle,2015-05-30,N/A,f,,1
56757781,Christopher,2016-01-30,10%,f,Fremont,0
247088829,Edward,2019-03-05,100%,f,Queen Anne,0
275357383,Michelle,2019-07-11,100%,t,Gatewood,0
26969202,Wesley,2015-01-30,N/A,t,Seaview,0
2237228,Mimi,2012-04-27,100%,f,Fremont,2
158313246,Sam,2017-11-11,N/A,f,,1
275592496,Mary,2019-07-12,75%,t,Ballard,0
275608682,Wade & Missy,2019-07-12,N/A,t,Ballard,0
85888065,Kath & Dave,2016-07-25,100%,f,Ballard,0
24985557,Jan,2014-12-18,N/A,f,Wallingford,0
275841828,Yui & Ray,2019-07-13,100%,t,Pinehurst,1
276367369,Chia-Yu,2019-07-15,100%,t,Belltown,1
110068149,Isaac,2017-01-05,100%,t,North Beacon Hill,0
52599704,Jesse & Maren,2015-12-28,100%,t,North Admiral,1
131862502,Jane,2017-05-25,N/A,f,Roxhill,1
25038076,Giulia,2014-12-20,N/A,f,Minor,0
132859604,Katrina,2017-05-31,N/A,f,Maple Leaf,1
277184119,Brenna & Joe,2019-07-18,100%,t,Alki,0
13716757,Tammara,2014-03-30,100%,f,Hollywood Hills,3
2127887,Elizabeth,2012-04-12,100%,t,Ballard,0
277452270,Candice,2019-07-19,100%,t,Capitol Hill,0
68466022,Wing,2016-04-23,100%,t,Ballard,1
123875979,Lori,2017-04-02,N/A,t,Queen Anne,0
23320960,Emily,2014-11-04,N/A,f,Columbia City,2
278217375,Lifu,2019-07-22,N/A,f,North Beacon Hill,0
7506078,Lisa,2013-07-15,100%,f,Ravenna,0
2085820,Beverly,2012-04-06,100%,t,North Beacon Hill,2
278182657,Modern Condo In Ravenna,2019-07-22,71%,f,Westlake,1
29231103,Jackie,2015-03-12,N/A,f,University District,0
16442218,Holly + Sheldon,2017-10-21,N/A,t,Ballard,0
25961174,Brittany,2015-01-11,N/A,f,Haller Lake,2
20495034,Tamara,2014-08-24,100%,t,Queen Anne,0
147826931,Christopher,2017-08-26,100%,f,First Hill,0
279301899,James,2019-07-26,100%,t,Minor,0
10162393,Ignacio,2013-11-21,100%,f,Capitol Hill,1
153234367,Madison,2017-10-04,N/A,f,Stevens,0
109258795,Craig,2016-12-31,100%,t,Roosevelt,0
256722917,SoBe,2019-04-18,100%,f,Queen Anne,20
48964731,Kimia,2015-11-13,N/A,f,Capitol Hill,1
46509018,Stevi + Bryan,2015-10-13,100%,f,,1
278405609,Nikk,2019-07-23,94%,f,North Beacon Hill,0
2497642,Nav,2012-05-29,N/A,t,Roosevelt,1
280697623,Tiffany,2019-07-30,100%,t,Stevens,0
77736056,Lindsay,2016-06-14,100%,t,South Beacon Hill,0
281546377,Tewolde,2019-08-01,100%,f,South Beacon Hill,1
1244225,Reuven,2011-10-04,N/A,f,Capitol Hill,0
56094859,Susan,2016-01-25,N/A,f,Rainier Beach,1
40026044,Leah,2015-07-30,50%,t,Queen Anne,0
6245337,Wendy,2013-05-05,100%,t,Magnolia,0
25891765,Helen,2015-01-10,N/A,t,Madrona,1
807116,Rae,2011-07-11,N/A,f,Belltown,1
115753904,Scott,2017-02-10,N/A,f,High Point,0
48934040,Courtney,2015-11-13,100%,t,Highland Park,0
71751880,Xiaoxi,2016-05-13,100%,f,Yesler Terrace,1
280740422,WhyHotel,2019-07-30,100%,f,Belltown,6
27072555,Laura,2015-02-01,100%,t,,2
89647336,John,2016-08-13,100%,t,Kennydale,2
1647296,David,2012-01-24,N/A,f,Atlantic,1
16111076,Julie,2014-05-28,N/A,t,Wallingford,0
21850390,Srinivas,2014-09-27,N/A,f,Haller Lake,1
283980553,Karan,2019-08-08,100%,t,Mathews Beach,0
283450175,Jeff,2019-08-06,N/A,t,Atlantic,0
56784852,William & Jimi,2016-01-31,100%,t,,2
121952161,Kara,2017-03-21,N/A,f,First Hill,5
35560959,Amy,2015-06-11,100%,t,,5
275132558,Taron,2019-07-10,N/A,f,Pike Place Market,1
284553396,Karen,2019-08-10,100%,f,Genesee,0
80110815,Rebecca,2016-06-26,100%,t,Magnolia,0
73399880,Mary Tiana,2016-05-22,N/A,t,Pinehurst,0
92838294,Mike,2016-08-31,N/A,f,North Delridge,1
276969991,Red Awning,2019-07-17,N/A,f,Ballard,2
284874942,Tim,2019-08-11,100%,t,Maple Leaf,0
21376171,Carrie,2014-09-15,100%,f,Greenwood,1
55046933,Jennifer,2016-01-17,100%,t,Wallingford,1
3850986,Ryan,2012-10-12,N/A,t,Minor,1
170704741,Tom,2018-01-30,N/A,f,Capitol Hill,1
2606241,Andrew,2012-06-11,100%,f,Harrison/Denny-Blaine,0
285520735,Royce Luxstay,2019-08-13,40%,f,Belltown,4
85661587,Wendy,2016-07-24,100%,f,,3
26592123,Kristina,2015-01-23,100%,f,Greenwood,0
84453110,Peggy,2016-07-18,100%,t,Pioneer Square,1
286202508,Karen,2019-08-15,N/A,t,Ballard,0
282524520,Edith,2019-08-04,100%,f,Gatewood,0
18301297,Jessica,2014-07-18,N/A,f,,1
27391281,Vanessa,2015-02-08,100%,f,Brighton,0
88995260,Chris,2016-08-09,N/A,t,Roosevelt,1
286787483,Michelle,2019-08-18,100%,t,Green Lake,0
285479244,Stanley,2019-08-13,N/A,t,Rainier Beach,0
287025852,Li,2019-08-19,100%,f,Briarcrest,0
35354152,Johnny,2015-06-09,100%,t,Ballard,1
21285093,Nicole,2014-09-13,90%,t,High Point,1
26069638,Helen,2015-01-13,100%,f,North Beacon Hill,3
13700761,Mariana,2014-03-30,100%,t,Stevens,2
267655311,Guy,2019-06-10,100%,t,South Park,0
287555719,Gina,2019-08-20,N/A,f,Seaview,0
10407182,Ben,2013-12-03,90%,f,Minor,2
7229571,Jeremy,2013-07-02,N/A,t,Stevens,1
119010993,Andrew,2017-03-03,N/A,f,Minor,1
112460997,Salina,2017-01-20,100%,f,Greenwood,0
7942852,Jeff,2013-08-05,N/A,f,Industrial District,2
6968260,James,2013-06-17,N/A,f,Queen Anne,0
17380745,Kensey,2014-06-28,100%,f,Brighton,0
139296,Jeffrey,2010-06-06,N/A,f,First Hill,0
96344,Jeff,2010-03-20,100%,t,Magnolia,2
28838967,Melissa,2015-03-05,100%,f,Wedgewood,0
289634407,Daisy,2019-08-27,N/A,t,Ballard,1
289771842,Brooks,2019-08-28,100%,t,Greenwood,2
56114483,Derik,2016-01-25,N/A,f,Capitol Hill,0
109283396,Alex,2017-01-01,100%,t,Central Business District,4
9942352,Jessica And Brad,2013-11-11,N/A,f,Broadview,1
242543461,HomeSlice,2019-02-11,100%,f,Petworth,33
85724766,Jerry,2016-07-24,N/A,t,Belltown,0
291655935,Karli,2019-09-03,100%,f,West Seattle,0
67349249,ResortShare,2016-04-15,100%,f,Central Business District,53
123980958,Shaun,2017-04-03,100%,f,,1
17517740,Baurjan,2014-07-01,100%,t,Stevens,0
293166246,Bailey,2019-09-08,N/A,f,Belltown,1
8522669,Andrew,2013-08-29,50%,f,Fremont,0
293265806,Kris,2019-09-08,100%,f,Pinehurst,2
267570604,Hosteeva,2019-06-10,100%,f,Capitol Hill,5
150996291,Leigh,2017-09-17,N/A,f,Ballard,1
38407768,Roman,2015-07-13,N/A,f,Queen Anne,1
88791289,Bill,2016-08-08,N/A,f,Wallingford,1
293465160,Ariana,2019-09-09,100%,t,Fauntleroy,0
235339261,Elizabeth,2019-01-08,N/A,t,Ballard,0
295150523,Joe,2019-09-15,N/A,f,Queen Anne,3
32154881,Angel,2015-04-28,100%,f,Columbia City,1
295202276,Elliot,2019-09-15,100%,t,Belltown,0
295439663,Holly,2019-09-16,100%,f,Seaview,1
48798316,Mariola,2015-11-11,100%,t,Greenwood,1
295902110,Bre,2019-09-17,100%,t,Alki,0
295949636,Khynna,2019-09-18,N/A,f,Lower Queen Anne,0
168493394,Mark,2018-01-18,89%,f,,3
246066197,April,2019-02-28,100%,t,Madison Valley,4
83441897,Grace,2016-07-13,100%,t,,1
293481930,Graduate Seattle,2019-09-09,N/A,f,University District,4
16966575,James,2014-06-18,N/A,t,,3
25321758,Hannah,2014-12-28,100%,f,Minor,1
37257444,Javier,2015-07-01,N/A,t,Gatewood,0
1658320,Tt,2012-01-26,100%,f,Madrona,0
12519526,Emii,2014-02-23,100%,t,Leschi,0
69266772,Key,2016-04-27,100%,f,Pike Place Market,0
11855897,Merrily,2014-02-02,100%,t,Greenwood,0
15152867,Jamaul,2014-05-05,N/A,t,,1
12038774,Ben,2014-02-07,100%,t,Belltown,0
121138895,Lara,2017-03-16,100%,t,High Point,0
77535999,Rj,2016-06-13,50%,f,South Lake Union,1
1103381,Alex,2011-09-02,100%,t,Roosevelt,0
39872845,Ramon,2015-07-28,N/A,f,,1
2882948,Angela,2012-07-09,100%,f,Leschi,0
10396357,Leif,2013-12-02,100%,f,Queen Anne,0
83730369,Priya,2016-07-14,100%,t,Ballard,0
298634303,Rosalie,2019-09-28,100%,f,Rainier Beach,0
2765116,Kimberly,2012-06-27,N/A,t,Phinney Ridge,0
45915749,Heather,2015-10-06,78%,f,,1
299023912,Steven And Claudia,2019-09-30,100%,t,North Admiral,0
1714399,VeraEve,2012-02-07,100%,t,North Beacon Hill,1
52507759,Yinchu,2015-12-28,N/A,f,Minor,1
56672740,Joaquin,2016-01-30,100%,f,Green Lake,1
8323083,Nick,2013-08-22,100%,f,Fremont,0
269920467,Elizabeth,2019-06-20,50%,f,Capitol Hill,0
93348523,Jacob,2016-09-03,N/A,f,First Hill,1
4504438,David,2012-12-27,N/A,t,Haller Lake,0
31936284,Rolan,2015-04-25,100%,t,,0
9753561,Julia,2013-11-01,N/A,f,Maple Leaf,0
293785809,Marissa,2019-09-10,88%,t,Belltown,0
300327382,Linh,2019-10-05,80%,t,Minor,0
23360318,Wendy,2014-11-05,100%,f,Harrison/Denny-Blaine,0
45123689,Juliette,2015-09-26,N/A,f,Minor,0
300578797,Julie,2019-10-06,N/A,f,Wallingford,0
22462437,Charles,2014-10-12,N/A,f,Atlantic,0
300797655,Allison,2019-10-07,100%,f,The Junction,0
244029463,Jennifer,2019-02-19,N/A,f,Ballard,1
150488044,Toni Marie,2017-09-13,100%,t,Magnolia,10
71550190,Nicole,2016-05-11,100%,f,,1
35349062,Rhonda,2015-06-09,100%,f,The Junction,0
5453387,Jean,2013-03-13,N/A,f,Stevens,0
3291616,Ryan,2012-08-17,N/A,f,,1
94883146,Amin,2016-09-12,N/A,f,Belltown,0
157723225,Sab,2017-11-06,100%,t,,0
41304049,Bryan,2015-08-12,100%,t,Columbia City,0
105764569,Cris,2016-12-01,100%,f,Bitter Lake,0
7441218,Diana,2013-07-12,N/A,f,Ballard,0
302194048,Charles,2019-10-13,100%,t,Victory Heights,1
302638833,Jam,2019-10-16,N/A,f,Green Lake,0
139989889,Chunlei,2017-07-12,100%,t,Green Lake,0
24428780,Li,2014-12-03,N/A,f,Cedar Park,0
94542396,Melissa,2016-09-10,100%,t,,1
96586892,Cosmo,2016-09-24,67%,f,Cedar Park,1
46948464,Janie,2015-10-19,100%,f,,0
17693173,Kenneth,2014-07-05,100%,t,Potts Point,3
303264614,Courtney,2019-10-19,100%,f,Genesee,0
292740615,Sct,2019-09-06,100%,f,Capitol Hill,4
256460775,Manuel,2019-04-17,100%,t,Ballard,0
15684034,Roberto,2014-05-18,N/A,f,,1
104127033,Jon,2016-11-17,100%,t,North Beacon Hill,0
9412057,Keri,2013-10-14,100%,f,,1
9744281,Raz,2013-10-31,85%,t,,5
58586591,A.C.,2016-02-13,100%,f,Old Town,27
91317596,Claudette,2016-08-22,100%,f,,1
1426305,Stacie,2011-11-20,N/A,f,,0
304688750,Aihua,2019-10-26,N/A,f,Bitter Lake,1
26656825,Susan,2015-01-25,100%,f,Arbor Heights,0
295879716,Saving Grace Rescue,2019-09-17,100%,t,Wallingford,0
10623727,Greg,2013-12-14,100%,t,Stevens,0
10974920,Adrienne,2014-01-02,100%,t,South Delridge,0
305497504,Colleen,2019-10-30,100%,f,Wallingford,0
9783390,Angelika & Jim,2013-11-03,100%,f,Crown Hill,0
296623187,Dima,2019-09-21,100%,f,Atlantic,0
1472487,Derrick,2011-12-05,N/A,f,Madison Park,0
84988450,Maia,2016-07-20,100%,f,Bitter Lake,0
95261839,Kathleen,2016-09-15,100%,f,Laurelhurst,0
2715103,Dea And Kay,2012-06-22,100%,f,,0
6636567,Casey,2013-05-29,N/A,f,,0
307220429,Bin,2019-11-05,100%,f,Queen Anne,0
98035103,Abhi,2016-10-04,100%,f,Wallingford,0
33554691,Thao Van,2015-05-17,100%,f,The Junction,1
98049500,Robert,2016-10-04,100%,t,,10
729454,Brett,2011-06-22,100%,f,Magnolia,0
25407483,Will,2014-12-30,100%,f,Phinney Ridge,0
308341497,Jocelia,2019-11-09,100%,f,North Admiral,0
218247536,Mauricio,2018-10-01,100%,f,Brighton,1
10211989,Michelle,2013-11-23,100%,f,Queen Anne,0
1839610,Liza,2012-03-01,100%,f,Gatewood,1
130708272,Minh Thao,2017-05-17,100%,t,North Admiral,0
99932610,Melina,2016-10-16,N/A,f,Lower Queen Anne,0
240057772,Homekey,2019-01-30,60%,t,Queen Anne,1
43226887,Jennifer,2015-09-02,N/A,f,,1
45488328,Max,2015-10-01,75%,f,Madison Park,0
309387078,Hung,2019-11-13,100%,f,South Beacon Hill,0
17940075,Patty,2014-07-10,N/A,f,Queen Anne,0
306364580,Joe,2019-11-02,N/A,f,First Hill,0
309736353,Tiffany,2019-11-15,100%,f,Eastlake,0
309783739,Tairong,2019-11-15,100%,f,University District,3
42431070,Jan,2015-08-24,90%,t,Stevens,0
306366443,Joel,2019-11-02,100%,f,First Hill,0
10796075,Shardul,2013-12-24,100%,t,Genesee,0
171890791,Scott,2018-02-05,100%,t,Westlake,2
11248111,Bryan,2014-01-13,100%,t,Harrison,2
21013086,Ron Paul,2014-09-06,100%,f,Fremont,4
4345856,Bill,2012-12-07,100%,f,Atlantic,0
254408545,Deborah,2019-04-09,N/A,f,Stevens,0
1691585,Mike,2012-02-02,100%,t,North Admiral,0
88015075,Jeremy,2016-08-04,N/A,f,Capitol Hill,0
281220053,Lynsey,2019-08-01,17%,f,Ballard,0
161379424,David,2017-12-05,N/A,f,Columbia City,1
31171756,Melanie,2015-04-13,100%,f,Northeast Seattle,0
4376788,Carla,2012-12-11,100%,f,Ballard,0
271793923,Winslow,2019-06-27,100%,f,Wallingford,0
59411393,Anita,2016-02-19,100%,t,Minor,0
54684307,Lani,2016-01-14,N/A,t,Seward Park,4
2578351,Tracy,2012-06-08,N/A,f,Mount Baker,1
312444136,Robert,2019-11-26,100%,f,Rainier Beach,0
299224265,Ming,2019-10-01,100%,t,Rainier Beach,4
312662739,Mackenzie,2019-11-27,N/A,f,Belltown,2
313404481,Owen,2019-11-30,100%,f,Central Business District,2
313446341,Fiona,2019-11-30,100%,f,First Hill,2
17405981,Brian,2014-06-29,100%,f,Laurelhurst,0
2584320,Justin,2012-06-08,100%,f,Minor,0
5356464,Diane,2013-03-06,100%,t,Belltown,3
314324381,Rona,2019-12-03,100%,t,Pike Place Market,2
266049232,Leavetown,2019-06-03,94%,f,Sorrento Valley,114
13835818,Kurt,2014-04-02,N/A,f,Mount Baker,0
314521613,Vanguard,2019-12-04,100%,t,Capitol Hill,0
21942501,Derek,2014-09-30,N/A,f,,0
29656622,Jean,2015-03-19,83%,f,Green Lake,0
8587459,Suzy,2013-09-02,100%,f,,1
34956782,Starla,2015-06-03,100%,t,Rainier Beach,7
70981,Genesis,2010-01-16,N/A,f,Greenwood,0
8491124,Gabe,2013-08-28,100%,t,Minor,0
4661412,Absalom,2013-01-10,N/A,f,Leschi,0
10556219,Danielle,2013-12-10,N/A,f,Belltown,1
14239697,Sheldon,2014-04-13,N/A,t,Ballard,0
317888141,Joseph,2019-12-15,100%,f,The Junction,0
317871568,Sakura,2019-12-15,N/A,f,,3
318580810,Pete,2019-12-17,80%,t,Cedar Park,0
216382627,Jay,2018-09-20,100%,f,Leschi,2
318849412,Joseph,2019-12-18,N/A,f,,1
297257820,David,2019-09-23,100%,f,First Hill,23
248505058,Mustapha,2019-03-12,100%,f,Columbia City,0
154114482,Meb,2017-10-10,N/A,f,South Beacon Hill,1
14291665,Jerome,2014-04-14,100%,t,Minor,3
248760534,Kelly,2019-03-14,100%,f,Queen Anne,0
5281950,Stephanie,2013-03-01,100%,f,,1
39448258,Jens,2015-07-24,100%,f,Ballard,1
133871979,Joanne & Jonathan,2017-06-07,100%,t,Capitol Hill,0
16108166,Jessie,2014-05-28,100%,t,,1
31557123,Jen,2015-04-19,100%,f,Fauntleroy,0
151804061,Will,2017-09-23,100%,f,Phinney Ridge,0
2789925,Kristen,2012-06-30,N/A,f,Queen Anne,0
6378624,Drew,2013-05-14,N/A,f,North Beacon Hill,0
315170671,Jennie,2019-12-07,100%,f,Arbor Heights,0
111672499,Zach,2017-01-16,100%,f,,0
44752877,Amy,2015-09-21,N/A,f,Minor,0
323354262,John,2020-01-01,N/A,f,,0
276853315,Michael,2019-07-17,N/A,f,Alki,1
192365131,Joline,2018-05-29,100%,f,Bitter Lake,0
217390660,Janae,2018-09-26,100%,f,Alki,0
324027900,Alison,2020-01-03,100%,f,Wedgewood,0
117715174,Jennifer,2017-02-23,75%,f,Queen Anne,0
42710251,LaCooVs,2015-08-27,100%,f,Mount Baker,6
64537837,Yvette,2016-03-26,N/A,f,Ballard,0
49289490,Marlin,2015-11-17,0%,f,Licton Springs,1
54807176,Zena,2016-01-16,100%,f,Magnolia,0
53953964,Julie,2016-01-09,100%,f,Greenwood,2
19697376,Rob,2014-08-08,N/A,f,Mount Baker,1
325135786,Louve,2020-01-07,100%,f,Williamsburg,2
24501440,Ben,2014-12-05,100%,f,Fremont,0
297796044,Barry,2019-09-25,100%,f,Pike Place Market,1
26086153,Bailey,2015-01-14,80%,f,,1
121678213,Coleman,2017-03-20,100%,f,Rainier Beach,0
94616131,Dustin,2016-09-11,100%,f,,1
238425582,Allen 阿兰,2019-01-23,100%,t,North Beacon Hill,6
327215273,Elizabeth,2020-01-13,90%,t,North Beacon Hill,0
68432468,Nancy & Heather,2016-04-22,100%,f,University District,0
11377707,Jason,2014-01-16,100%,f,Carnelian Bay,10
187548757,Nelson,2018-05-02,96%,f,Five Points,13
267572441,Hosteeva,2019-06-10,100%,f,Westlake,2
4940955,Michael,2013-02-02,100%,f,Roosevelt,0
328809295,Ales,2020-01-18,N/A,f,University District,0
126511331,Sherrie,2017-04-18,100%,t,,2
329133289,Steven,2020-01-19,100%,t,Central Business District,1
107434423,Blueground,2016-12-16,100%,f,Cambridge,1196
160381191,Brian,2017-11-27,100%,f,Bryant,0
206969305,Kyle,2018-08-02,67%,f,Adams,4
94871259,Stephanie,2016-09-12,100%,t,Wallingford,0
74903522,Pri,2016-05-30,100%,f,High Point,0
109645574,Jay,2017-01-03,100%,f,Queen Anne,0
21708595,Jonathan,2014-09-24,100%,f,Phinney Ridge,0
330581543,Jeffrey,2020-01-25,N/A,f,Bitter Lake,0
309771614,Nespace,2019-11-15,90%,t,Northeast Seattle,11
289666185,Nhat,2019-08-27,100%,f,Rainier Valley,0
116243664,Jake,2017-02-13,100%,f,West Seattle,0
332637211,Janita,2020-02-01,100%,f,Rainier View,0
332701716,Lisa And Alex,2020-02-01,100%,f,North Admiral,0
46188658,Pedro,2015-10-09,100%,f,Downtown Seattle,1
4668346,Daniel,2013-01-11,100%,f,Northeast Seattle,0
8291976,Marla,2013-08-20,100%,f,Northeast Seattle,0
828164,Emily,2011-07-16,100%,f,Madison Park,2
333416800,Darcy,2020-02-04,0%,f,Pioneer Square,0
69710857,Sandy,2016-04-30,100%,f,Northeast Seattle,0
19099088,Joshua,2014-07-29,100%,f,Maple Leaf,1
334081139,Rita,2020-02-06,100%,f,West Seattle,1
334342008,Capitol,2020-02-07,100%,f,Capitol Hill,0
236863043,Devon,2019-01-15,100%,f,West Seattle,0
191960035,Janine,2018-05-27,100%,f,,0
318531746,Vince &,2019-12-17,100%,f,Downtown Seattle,7
130959043,Heidi,2017-05-18,N/A,f,,1
336758199,Nurbek,2020-02-16,N/A,f,Greater Duwamish,0
5872998,Sarah,2013-04-11,N/A,f,Rainier Valley,0
23986021,Derrill And Patty,2014-11-20,100%,f,Broadview,1
63978361,Thaison,2016-03-22,100%,t,Greater Duwamish,0
77273681,Bethany,2016-06-12,100%,f,Greater Duwamish,1
293982809,Lucas,2019-09-11,100%,f,Fairmount Park,0
42324567,Mj,2015-08-23,100%,t,Downtown Seattle,2
23489850,Phillip,2014-11-08,100%,f,Ballard,0
1522662,Samir,2011-12-20,N/A,f,Magnolia,0
338539094,Kathy,2020-02-24,100%,f,Ballard,0
66772521,Jessica,2016-04-11,97%,f,Venice,2
338665389,Yat,2020-02-24,100%,f,Greater Duwamish,0
338704512,Royce,2020-02-25,56%,f,Downtown Seattle,4
100679131,Beau,2016-10-21,100%,f,Pioneer Square,0
42304490,Emily,2015-08-23,N/A,f,Central District,0
155022911,Sandra,2017-10-17,100%,f,Capitol Hill,0
243782841,Gwyn,2019-02-17,100%,f,Ballard,0
339761193,James,2020-03-01,100%,f,Loyal Heights,0
66460783,Stefani,2016-04-09,100%,f,West Queen Anne,0
9107439,Michael,2013-09-28,100%,f,Capitol Hill,0
37940201,Lori,2015-07-08,89%,f,Greater Duwamish,0
6244085,Hui,2013-05-05,100%,f,West Seattle,1
340384549,Nancy,2020-03-05,N/A,f,Capitol Hill,0
39860558,Avery,2015-07-28,100%,f,West Seattle,0
15588536,Ed,2014-05-16,100%,f,Capitol Hill,0
6867419,Leona,2013-06-11,100%,t,,5
29658855,Olessia,2015-03-19,50%,f,Loyal Heights,0
263502162,Landing,2019-05-22,100%,f,South Beach,135
92742089,Crystal,2016-08-31,100%,f,Capitol Hill,2
59626676,Michael,2016-02-20,100%,f,Capitol Hill,0
19604182,Claire,2014-08-07,100%,f,Miller Park,0
58579220,John,2016-02-13,100%,f,Madison Valley,2
511859,Curtis,2011-04-15,N/A,f,,0
303781996,Michael,2019-10-21,100%,f,Downtown Seattle,0
50402335,Mei,2015-12-02,100%,f,Santa Clara,2
22186709,Elena,2014-10-06,100%,f,,2
9597260,Emma,2013-10-23,20%,f,Miller Park,0
259251861,Brianna,2019-05-01,100%,f,Central District,0
304899926,Ann,2019-10-27,0%,f,Northeast Seattle,0
13035705,John,2014-03-11,100%,f,Northwest Seattle,1
102454676,Gus(Balto/Seattle) & Pam(Orlando),2016-11-04,100%,t,West Seattle,1
340110880,Eric,2020-03-03,100%,f,Downtown Seattle,0
106048207,Guillem,2016-12-03,100%,f,Adams,1
11895721,Annaliese,2014-02-03,N/A,f,Northwest Seattle,0
35566854,Randy,2015-06-11,13%,f,,4
11697746,Kent,2014-01-27,100%,f,Central Austin,0
14480319,Salih,2014-04-19,100%,f,Miller Park,0
302980145,Kai,2019-10-17,100%,f,Downtown Seattle,3
258796003,Dario,2019-04-29,100%,f,Northeast Seattle,39
38519673,Travis,2015-07-15,100%,t,Dunlap,2
3198637,Scott,2012-08-08,100%,f,South Delridge,1
344479851,Young,2020-04-23,70%,f,,1
342643084,P C H,2020-03-27,91%,f,,34
342907143,Crashpad,2020-03-31,100%,f,Downtown Seattle,6
42806841,Tia,2015-08-29,100%,t,Northwest Seattle,22
